package_id,origin_city,destination_city,region,status,weight_kg,shipping_cost
PKG-001708,Plovdiv,Manchester,EU_WEST,Delayed,69.1,154.8
PKG-001709,Milan,Skopje,EU_NORTH,Delivered,22.24,41.23
PKG-001710,Marseille,Cork,EU_WEST,Delayed,65.5,162.36
PKG-001711,Riga,Turin,EU_SOUTH,Delayed,54.62,145.09
PKG-001712,Hamburg,Lisbon,EU_SOUTH,Delayed,38.27,127.19
PKG-001713,Belgrade,Prague,EU_NORTH,In-Transit,37.52,92.1
PKG-001714,Prague,Sarajevo,EU_NORTH,In-Transit,52.16,134.71
PKG-001715,Vilnius,Dublin,EU_WEST,Delayed,43.69,118.21
PKG-001716,Paris,Turin,EU_SOUTH,Delivered,16.66,43.02
PKG-001717,Debrecen,Florence,EU_SOUTH,Delayed,23.12,130.8
PKG-001718,Seville,Prague,EU_NORTH,Delivered,19.28,31.06
PKG-001719,Gothenburg,Split,EU_NORTH,Delivered,39.03,65.3
PKG-001720,Košice,Belgrade,EU_NORTH,In-Transit,46.68,95.31
PKG-001721,Zagreb,Cluj-Napoca,EU_NORTH,In-Transit,27.72,87.77
PKG-001722,Brno,Antwerp,EU_WEST,Delayed,13.67,44.17
PKG-001723,Munich,Kraków,EU_NORTH,Delayed,67.64,97.34
PKG-001724,Belgrade,Tirana,EU_NORTH,Delivered,48.36,139.91
PKG-001725,Vienna,Basel,EU_WEST,Delivered,5.58,13.84
PKG-001726,Helsinki,Naples,EU_SOUTH,Delayed,50.71,77.61
PKG-001727,Cork,Milan,EU_SOUTH,Delayed,53.0,169.31
PKG-001728,Tirana,Edinburgh,EU_WEST,In-Transit,0.89,41.19
PKG-001729,Bucharest,Rotterdam,EU_WEST,Delivered,35.53,96.22
PKG-001730,Debrecen,Thessaloniki,EU_SOUTH,In-Transit,17.21,109.02
PKG-001731,Thessaloniki,Novi Sad,EU_NORTH,In-Transit,44.13,108.32
PKG-001732,Košice,Tampere,EU_NORTH,Delivered,59.45,92.6
PKG-001733,Plovdiv,Sofia,EU_NORTH,Delayed,15.92,72.03
PKG-001734,Antwerp,Prague,EU_NORTH,In-Transit,10.64,118.39
PKG-001735,Rotterdam,Tallinn,EU_NORTH,In-Transit,60.83,156.32
PKG-001736,Athens,Sofia,EU_NORTH,Delayed,32.07,122.07
PKG-001737,Skopje,Oslo,EU_NORTH,Delivered,24.62,28.22
PKG-001738,Madrid,Valencia,EU_SOUTH,Delayed,73.3,186.12
PKG-001739,Ankara,Debrecen,EU_NORTH,In-Transit,73.52,91.5
PKG-001740,Hamburg,Skopje,EU_NORTH,In-Transit,29.14,86.24
PKG-001741,Izmir,Ljubljana,EU_NORTH,Delivered,48.02,81.87
PKG-001742,Zurich,Podgorica,EU_NORTH,Delayed,13.53,115.18
PKG-001743,Riga,Antwerp,EU_WEST,In-Transit,14.21,24.92
PKG-001744,Stockholm,Turin,EU_SOUTH,Delivered,17.67,98.67
PKG-001745,Bratislava,Berlin,EU_WEST,In-Transit,27.81,29.46
PKG-001746,Cluj-Napoca,Debrecen,EU_NORTH,Delayed,11.99,27.98
PKG-001747,Sofia,Kaunas,EU_NORTH,Delivered,55.8,98.61
PKG-001748,Luxembourg City,Turin,EU_SOUTH,Delayed,23.4,122.54
PKG-001749,Vilnius,Seville,EU_SOUTH,Delayed,45.38,155.77
PKG-001750,Naples,Tartu,EU_NORTH,Delivered,53.83,105.33
PKG-001751,Amsterdam,Barcelona,EU_SOUTH,Delayed,33.57,131.98
PKG-001752,Manchester,Sarajevo,EU_NORTH,In-Transit,24.83,93.91
PKG-001753,Bratislava,Košice,EU_NORTH,In-Transit,43.32,129.8
PKG-001754,Bratislava,Warsaw,EU_NORTH,In-Transit,52.6,134.61
PKG-001755,Debrecen,Porto,EU_SOUTH,Delayed,31.28,52.64
PKG-001756,Zagreb,Bratislava,EU_NORTH,Delayed,29.0,108.24
PKG-001757,Izmir,Vienna,EU_WEST,Delivered,29.67,143.2
PKG-001758,Seville,Cork,EU_WEST,Delayed,66.22,125.32
PKG-001759,Hamburg,Florence,EU_SOUTH,Delayed,68.18,111.81
PKG-001760,Basel,Prague,EU_NORTH,In-Transit,5.97,22.2
PKG-001761,Cluj-Napoca,Ljubljana,EU_NORTH,Delivered,12.57,40.07
PKG-001762,Košice,Antwerp,EU_WEST,Delayed,5.72,92.7
PKG-001763,Košice,Brno,EU_NORTH,Delivered,25.94,74.47
PKG-001764,Debrecen,Paris,EU_WEST,Delivered,1.05,19.15
PKG-001765,Aarhus,Košice,EU_NORTH,Delayed,36.49,43.7
PKG-001766,Manchester,Split,EU_NORTH,Delivered,10.73,112.07
PKG-001767,Lisbon,Brussels,EU_WEST,Delivered,45.62,64.55
PKG-001768,Skopje,Debrecen,EU_NORTH,Delivered,12.84,95.98
PKG-001769,Dublin,Valencia,EU_SOUTH,Delayed,33.19,54.06
PKG-001770,Paris,Skopje,EU_NORTH,Delayed,16.41,102.06
PKG-001771,Novi Sad,Zurich,EU_WEST,Delivered,29.45,66.53
PKG-001772,Amsterdam,Marseille,EU_WEST,Delivered,57.99,145.85
PKG-001773,Prague,London,EU_WEST,Delivered,15.2,19.34
PKG-001774,Rotterdam,Tampere,EU_NORTH,Delivered,61.58,138.44
PKG-001775,Athens,Vienna,EU_WEST,Delivered,59.82,155.0
PKG-001776,Lisbon,Lyon,EU_WEST,In-Transit,31.32,44.04
PKG-001777,Aarhus,Istanbul,EU_NORTH,Delayed,47.1,119.5
PKG-001778,Debrecen,Plovdiv,EU_NORTH,In-Transit,9.28,38.04
PKG-001779,Aarhus,Porto,EU_SOUTH,Delivered,1.37,84.14
PKG-001780,Budapest,Florence,EU_SOUTH,In-Transit,34.54,41.78
PKG-001781,Prague,Lyon,EU_WEST,In-Transit,5.28,35.22
PKG-001782,Tallinn,Zurich,EU_WEST,Delayed,53.51,144.93
PKG-001783,Lisbon,Birmingham,EU_WEST,Delayed,71.94,137.63
PKG-001784,Budapest,Madrid,EU_SOUTH,Delayed,25.07,102.05
PKG-001785,Copenhagen,Kaunas,EU_NORTH,Delayed,5.3,11.12
PKG-001786,Ljubljana,Brno,EU_NORTH,Delayed,38.45,126.2
PKG-001787,Rotterdam,Thessaloniki,EU_SOUTH,Delivered,1.84,97.14
PKG-001788,Bergen,London,EU_WEST,Delayed,55.41,142.47
PKG-001789,Frankfurt,Berlin,EU_WEST,Delivered,10.53,73.3
PKG-001790,Valencia,Brno,EU_NORTH,Delayed,15.53,22.25
PKG-001791,Split,Helsinki,EU_NORTH,Delivered,10.29,51.35
PKG-001792,Novi Sad,Sofia,EU_NORTH,Delivered,48.69,80.5
PKG-001793,Thessaloniki,Helsinki,EU_NORTH,Delivered,25.87,51.19
PKG-001794,Manchester,Athens,EU_SOUTH,In-Transit,45.7,89.12
PKG-001795,Rome,Split,EU_NORTH,In-Transit,47.33,52.48
PKG-001796,Hamburg,Milan,EU_SOUTH,Delivered,4.14,127.06
PKG-001797,Luxembourg City,Cologne,EU_WEST,Delivered,13.23,81.61
PKG-001798,London,Tartu,EU_NORTH,In-Transit,6.09,96.68
PKG-001799,Lisbon,Naples,EU_SOUTH,Delivered,18.56,41.45
PKG-001800,Oslo,Stockholm,EU_NORTH,Delivered,43.34,157.47
PKG-001801,Dublin,Kaunas,EU_NORTH,In-Transit,6.23,126.5
PKG-001802,Brno,Lisbon,EU_SOUTH,Delayed,35.44,85.35
PKG-001803,Zagreb,Valencia,EU_SOUTH,Delivered,61.52,152.02
PKG-001804,Brno,Plovdiv,EU_NORTH,In-Transit,64.09,150.04
PKG-001805,Skopje,Valencia,EU_SOUTH,In-Transit,41.58,60.93
PKG-001806,Košice,Bergen,EU_NORTH,Delayed,34.16,78.55
PKG-001807,Kaunas,Munich,EU_WEST,Delivered,25.16,111.67
PKG-001808,Valencia,Milan,EU_SOUTH,Delayed,0.56,108.37
PKG-001809,Prague,Riga,EU_NORTH,In-Transit,30.49,80.31
PKG-001810,Prague,Budapest,EU_NORTH,Delayed,36.84,112.74
PKG-001811,Munich,Cluj-Napoca,EU_NORTH,Delivered,66.4,180.04
PKG-001812,Budapest,Izmir,EU_NORTH,In-Transit,12.39,106.59
PKG-001813,Warsaw,Belgrade,EU_NORTH,In-Transit,53.26,125.97
PKG-001814,Berlin,Budapest,EU_NORTH,Delivered,69.51,151.86
PKG-001815,Kaunas,Paris,EU_WEST,Delayed,69.13,106.63
PKG-001816,Antwerp,Barcelona,EU_SOUTH,Delayed,19.78,75.97
PKG-001817,Barcelona,Birmingham,EU_WEST,Delayed,18.74,89.83
PKG-001818,Seville,Rotterdam,EU_WEST,Delayed,8.98,23.21
PKG-001819,Budapest,Debrecen,EU_NORTH,Delivered,53.03,166.47
PKG-001820,Novi Sad,Milan,EU_SOUTH,In-Transit,65.73,80.27
PKG-001821,Birmingham,Oslo,EU_NORTH,In-Transit,37.67,100.5
PKG-001822,Bergen,Cluj-Napoca,EU_NORTH,Delivered,56.5,163.44
PKG-001823,Zurich,Ankara,EU_NORTH,Delivered,58.31,95.39
PKG-001824,Dublin,Turin,EU_SOUTH,In-Transit,69.77,111.56
PKG-001825,Amsterdam,Lisbon,EU_SOUTH,Delivered,61.28,56.78
PKG-001826,Sofia,Sarajevo,EU_NORTH,In-Transit,31.41,65.8
PKG-001827,Lisbon,Porto,EU_SOUTH,Delivered,28.26,113.01
PKG-001828,Riga,Rome,EU_SOUTH,Delayed,37.82,49.88
PKG-001829,Florence,Rome,EU_SOUTH,Delivered,15.27,107.47
PKG-001830,Edinburgh,Cluj-Napoca,EU_NORTH,Delivered,33.19,142.27
PKG-001831,Lisbon,Frankfurt,EU_WEST,In-Transit,22.16,68.66
PKG-001832,Hamburg,Tampere,EU_NORTH,In-Transit,2.47,34.77
PKG-001833,Vienna,Rotterdam,EU_WEST,Delivered,4.81,98.8
PKG-001834,Lyon,Vienna,EU_WEST,In-Transit,16.03,113.14
PKG-001835,Novi Sad,Dublin,EU_WEST,In-Transit,69.93,120.73
PKG-001836,Plovdiv,Tampere,EU_NORTH,In-Transit,27.97,135.09
PKG-001837,London,Gdańsk,EU_NORTH,Delivered,49.96,92.38
PKG-001838,Kraków,Helsinki,EU_NORTH,Delayed,60.52,56.31
PKG-001839,Bucharest,Madrid,EU_SOUTH,Delayed,2.17,21.09
PKG-001840,Cork,Manchester,EU_WEST,Delayed,27.79,102.32
PKG-001841,Vilnius,Belgrade,EU_NORTH,Delayed,31.13,53.51
PKG-001842,Aarhus,Brussels,EU_WEST,Delayed,47.62,149.79
PKG-001843,Aarhus,Split,EU_NORTH,Delayed,17.71,77.7
PKG-001844,Frankfurt,Warsaw,EU_NORTH,In-Transit,32.24,143.68
PKG-001845,Vienna,Budapest,EU_NORTH,Delivered,22.22,46.8
PKG-001846,Novi Sad,Ankara,EU_NORTH,Delivered,58.92,140.58
PKG-001847,Luxembourg City,Tallinn,EU_NORTH,Delayed,59.81,91.5
PKG-001848,Podgorica,Košice,EU_NORTH,Delivered,12.81,68.94
PKG-001849,Kaunas,Tirana,EU_NORTH,Delayed,18.26,45.42
PKG-001850,Cologne,Zurich,EU_WEST,Delivered,32.76,118.24
PKG-001851,Aarhus,Budapest,EU_NORTH,In-Transit,57.53,79.85
PKG-001852,Vilnius,Basel,EU_WEST,Delayed,49.99,157.72
PKG-001853,Riga,Cologne,EU_WEST,Delivered,59.72,95.2
PKG-001854,Ankara,Hamburg,EU_WEST,Delayed,48.39,90.87
PKG-001855,Brno,Istanbul,EU_NORTH,Delivered,72.48,118.54
PKG-001856,Athens,Edinburgh,EU_WEST,Delivered,8.9,22.59
PKG-001857,Tampere,Milan,EU_SOUTH,In-Transit,55.91,65.96
PKG-001858,Luxembourg City,Copenhagen,EU_NORTH,Delivered,71.57,134.56
PKG-001859,Bergen,Berlin,EU_WEST,In-Transit,44.36,64.99
PKG-001860,Plovdiv,Copenhagen,EU_NORTH,Delivered,57.9,149.42
PKG-001861,Novi Sad,Athens,EU_SOUTH,In-Transit,8.22,12.59
PKG-001862,Copenhagen,Barcelona,EU_SOUTH,Delivered,61.26,92.19
PKG-001863,Tallinn,Bratislava,EU_NORTH,Delayed,11.27,48.09
PKG-001864,Paris,Copenhagen,EU_NORTH,Delivered,23.34,143.18
PKG-001865,Cork,Ankara,EU_NORTH,In-Transit,36.0,134.54
PKG-001866,Gothenburg,Brno,EU_NORTH,Delivered,4.65,105.68
PKG-001867,Turin,Athens,EU_SOUTH,Delivered,52.61,55.53
PKG-001868,Riga,Debrecen,EU_NORTH,Delivered,22.61,121.52
PKG-001869,Brussels,Podgorica,EU_NORTH,In-Transit,29.57,80.33
PKG-001870,Warsaw,Debrecen,EU_NORTH,In-Transit,29.48,92.9
PKG-001871,Stockholm,Milan,EU_SOUTH,Delivered,52.66,115.02
PKG-001872,Luxembourg City,Aarhus,EU_NORTH,Delivered,56.48,122.15
PKG-001873,Oslo,Bratislava,EU_NORTH,In-Transit,49.18,115.56
PKG-001874,Kaunas,Gothenburg,EU_NORTH,Delayed,67.32,86.89
PKG-001875,Naples,Rotterdam,EU_WEST,Delivered,27.33,130.47
PKG-001876,Barcelona,Brno,EU_NORTH,Delivered,71.29,116.35
PKG-001877,Berlin,Vienna,EU_WEST,Delivered,26.83,84.17
PKG-001878,Basel,Belgrade,EU_NORTH,Delivered,48.84,117.22
PKG-001879,Bucharest,Manchester,EU_WEST,In-Transit,2.79,35.77
PKG-001880,Oslo,Porto,EU_SOUTH,Delayed,49.05,91.24
PKG-001881,Cologne,Košice,EU_NORTH,In-Transit,64.9,137.7
PKG-001882,Split,Prague,EU_NORTH,Delivered,1.12,19.45
PKG-001883,Riga,Belgrade,EU_NORTH,Delayed,17.06,89.42
PKG-001884,Kaunas,Cork,EU_WEST,Delayed,52.11,60.14
PKG-001885,Rome,Budapest,EU_NORTH,In-Transit,36.44,112.83
PKG-001886,Oslo,Ankara,EU_NORTH,Delayed,9.61,51.7
PKG-001887,Skopje,Rome,EU_SOUTH,In-Transit,30.55,114.56
PKG-001888,Istanbul,Skopje,EU_NORTH,Delivered,58.81,118.1
PKG-001889,Novi Sad,Skopje,EU_NORTH,Delivered,53.6,144.87
PKG-001890,Turin,Basel,EU_WEST,Delivered,13.75,88.08
PKG-001891,Amsterdam,Istanbul,EU_NORTH,Delivered,33.68,70.84
PKG-001892,Luxembourg City,Ankara,EU_NORTH,Delayed,15.67,37.16
PKG-001893,Birmingham,Paris,EU_WEST,In-Transit,6.57,25.05
PKG-001894,Gdańsk,Tirana,EU_NORTH,Delayed,13.08,132.87
PKG-001895,Amsterdam,Manchester,EU_WEST,Delayed,22.72,137.36
PKG-001896,Gothenburg,Skopje,EU_NORTH,Delayed,33.51,102.23
PKG-001897,Copenhagen,Novi Sad,EU_NORTH,Delayed,68.33,182.2
PKG-001898,Skopje,Belgrade,EU_NORTH,Delivered,15.94,29.93
PKG-001899,London,Paris,EU_WEST,Delivered,14.31,52.63
PKG-001900,Madrid,Podgorica,EU_NORTH,Delivered,16.4,61.53
PKG-001901,Plovdiv,Munich,EU_WEST,Delayed,41.35,70.93
PKG-001902,Seville,Bucharest,EU_NORTH,Delayed,34.34,147.06
PKG-001903,Plovdiv,Barcelona,EU_SOUTH,Delayed,40.31,47.23
PKG-001904,Dublin,Milan,EU_SOUTH,Delayed,53.65,117.74
PKG-001905,Belgrade,Seville,EU_SOUTH,In-Transit,31.62,49.8
PKG-001906,Brno,Antwerp,EU_WEST,In-Transit,72.31,95.66
PKG-001907,Basel,Skopje,EU_NORTH,Delivered,8.47,77.5
PKG-001908,Helsinki,Cologne,EU_WEST,In-Transit,27.37,67.79
PKG-001909,Barcelona,Athens,EU_SOUTH,Delivered,20.71,33.86
PKG-001910,Brno,Zurich,EU_WEST,Delayed,58.76,69.27
PKG-001911,Bergen,Riga,EU_NORTH,Delayed,7.39,52.65
PKG-001912,Stockholm,Podgorica,EU_NORTH,Delivered,20.51,33.82
PKG-001913,Lisbon,Copenhagen,EU_NORTH,In-Transit,71.0,111.6
PKG-001914,Skopje,Podgorica,EU_NORTH,In-Transit,44.7,144.45
PKG-001915,Luxembourg City,Edinburgh,EU_WEST,Delivered,0.96,66.94
PKG-001916,Luxembourg City,Barcelona,EU_SOUTH,Delivered,28.57,117.04
PKG-001917,Prague,Manchester,EU_WEST,In-Transit,50.95,98.0
PKG-001918,Rome,Split,EU_NORTH,Delayed,73.97,163.19
PKG-001919,Stockholm,Cork,EU_WEST,Delayed,71.46,127.71
PKG-001920,Thessaloniki,Bergen,EU_NORTH,In-Transit,47.76,55.53
PKG-001921,Cluj-Napoca,Copenhagen,EU_NORTH,Delivered,63.43,134.58
PKG-001922,London,Cologne,EU_WEST,Delayed,12.59,22.09
PKG-001923,Stockholm,Podgorica,EU_NORTH,Delivered,69.74,160.78
PKG-001924,Plovdiv,Belgrade,EU_NORTH,In-Transit,69.95,80.33
PKG-001925,Belgrade,Skopje,EU_NORTH,Delayed,52.42,97.71
PKG-001926,Milan,Amsterdam,EU_WEST,Delayed,53.63,134.4
PKG-001927,Warsaw,Manchester,EU_WEST,Delayed,74.57,147.23
PKG-001928,Lyon,Ljubljana,EU_NORTH,Delayed,72.36,146.95
PKG-001929,Athens,Porto,EU_SOUTH,Delayed,5.87,110.22
PKG-001930,Kraków,Marseille,EU_WEST,In-Transit,31.85,77.06
PKG-001931,Geneva,Tampere,EU_NORTH,Delayed,68.57,92.76
PKG-001932,Basel,Gothenburg,EU_NORTH,Delivered,22.61,58.94
PKG-001933,Amsterdam,Izmir,EU_NORTH,Delayed,29.67,140.49
PKG-001934,Belgrade,Paris,EU_WEST,In-Transit,70.17,171.24
PKG-001935,Berlin,Kraków,EU_NORTH,In-Transit,0.69,60.33
PKG-001936,Kraków,Zurich,EU_WEST,Delivered,0.64,111.87
PKG-001937,Bucharest,Kraków,EU_NORTH,Delivered,0.91,56.97
PKG-001938,Frankfurt,Sarajevo,EU_NORTH,Delivered,38.7,55.84
PKG-001939,Riga,Amsterdam,EU_WEST,Delivered,11.88,93.39
PKG-001940,Vilnius,Debrecen,EU_NORTH,Delivered,28.23,72.23
PKG-001941,Skopje,Dublin,EU_WEST,In-Transit,8.37,64.24
PKG-001942,Seville,Madrid,EU_SOUTH,In-Transit,26.69,79.26
PKG-001943,Naples,Geneva,EU_WEST,In-Transit,14.42,21.59
PKG-001944,Sofia,Helsinki,EU_NORTH,Delivered,67.6,81.2
PKG-001945,Kaunas,Dublin,EU_WEST,In-Transit,9.13,70.95
PKG-001946,Luxembourg City,Aarhus,EU_NORTH,In-Transit,56.39,146.07
PKG-001947,Tartu,Budapest,EU_NORTH,Delivered,10.07,127.98
PKG-001948,Luxembourg City,Valencia,EU_SOUTH,Delayed,25.97,28.21
PKG-001949,London,Marseille,EU_WEST,Delayed,50.95,88.86
PKG-001950,Rotterdam,Zagreb,EU_NORTH,Delivered,36.14,69.09
PKG-001951,Plovdiv,Manchester,EU_WEST,Delivered,46.42,131.47
PKG-001952,Manchester,Cork,EU_WEST,Delayed,57.56,157.13
PKG-001953,Manchester,Plovdiv,EU_NORTH,Delivered,15.08,102.09
PKG-001954,Tartu,Rome,EU_SOUTH,Delayed,14.35,119.28
PKG-001955,Valencia,Thessaloniki,EU_SOUTH,In-Transit,9.25,60.52
PKG-001956,Milan,Barcelona,EU_SOUTH,Delivered,32.12,105.78
PKG-001957,Marseille,Brno,EU_NORTH,Delayed,30.7,67.37
PKG-001958,Thessaloniki,Athens,EU_SOUTH,Delayed,25.38,83.58
PKG-001959,Plovdiv,Marseille,EU_WEST,In-Transit,23.0,56.36
PKG-001960,Warsaw,Sofia,EU_NORTH,Delivered,18.71,127.82
PKG-001961,Lyon,Amsterdam,EU_WEST,Delivered,4.15,97.4
PKG-001962,Stockholm,Vilnius,EU_NORTH,In-Transit,21.19,95.29
PKG-001963,Rome,Birmingham,EU_WEST,In-Transit,71.14,108.6
PKG-001964,Geneva,Vienna,EU_WEST,Delivered,50.25,129.17
PKG-001965,Helsinki,Gdańsk,EU_NORTH,Delayed,55.66,95.18
PKG-001966,Sarajevo,Prague,EU_NORTH,Delayed,18.06,52.96
PKG-001967,Budapest,Cologne,EU_WEST,Delayed,66.57,76.74
PKG-001968,Basel,Lyon,EU_WEST,Delayed,44.1,151.45
PKG-001969,Milan,Ljubljana,EU_NORTH,Delayed,69.43,72.5
PKG-001970,Tampere,Oslo,EU_NORTH,Delivered,54.47,169.56
PKG-001971,Skopje,Valencia,EU_SOUTH,Delayed,3.52,30.5
PKG-001972,Birmingham,Istanbul,EU_NORTH,In-Transit,73.14,174.06
PKG-001973,Basel,Zagreb,EU_NORTH,Delayed,5.31,59.29
PKG-001974,Brussels,Lisbon,EU_SOUTH,Delivered,45.04,126.39
PKG-001975,Gothenburg,Lyon,EU_WEST,Delayed,71.7,72.74
PKG-001976,Milan,Debrecen,EU_NORTH,Delayed,37.25,100.06
PKG-001977,Munich,Lisbon,EU_SOUTH,Delayed,32.97,93.64
PKG-001978,Budapest,Bucharest,EU_NORTH,Delivered,45.64,68.12
PKG-001979,Seville,Ankara,EU_NORTH,Delayed,16.53,102.16
PKG-001980,Bratislava,Tartu,EU_NORTH,In-Transit,53.15,112.69
PKG-001981,Athens,Gothenburg,EU_NORTH,Delivered,53.19,115.97
PKG-001982,Athens,Lyon,EU_WEST,Delayed,40.13,73.63
PKG-001983,Barcelona,Cork,EU_WEST,Delivered,69.56,96.08
PKG-001984,Manchester,Turin,EU_SOUTH,In-Transit,40.21,38.85
PKG-001985,Prague,Aarhus,EU_NORTH,Delayed,6.47,94.65
PKG-001986,Edinburgh,Madrid,EU_SOUTH,In-Transit,30.77,104.03
PKG-001987,Berlin,Rotterdam,EU_WEST,In-Transit,61.84,83.38
PKG-001988,Porto,Birmingham,EU_WEST,Delayed,72.88,130.93
PKG-001989,Zurich,Brno,EU_NORTH,Delayed,70.94,95.68
PKG-001990,Podgorica,Turin,EU_SOUTH,In-Transit,61.31,83.09
PKG-001991,Turin,Debrecen,EU_NORTH,Delayed,11.88,42.4
PKG-001992,Zagreb,Prague,EU_NORTH,In-Transit,11.34,71.62
PKG-001993,Rome,Bratislava,EU_NORTH,Delivered,14.08,119.95
PKG-001994,Izmir,Riga,EU_NORTH,In-Transit,70.77,86.3
PKG-001995,Brussels,Bergen,EU_NORTH,In-Transit,12.43,36.39
PKG-001996,Milan,Hamburg,EU_WEST,In-Transit,10.98,65.0
PKG-001997,Bucharest,Vienna,EU_WEST,Delivered,54.39,67.21
PKG-001998,Vienna,Brno,EU_NORTH,Delivered,28.95,42.31
PKG-001999,Lyon,Luxembourg City,EU_WEST,Delivered,18.81,30.52
PKG-002000,Rotterdam,Zurich,EU_WEST,Delayed,40.79,137.36
PKG-002001,Frankfurt,Naples,EU_SOUTH,In-Transit,10.66,104.72
PKG-002002,Seville,Bergen,EU_NORTH,Delivered,25.05,44.33
PKG-002003,Tirana,Dublin,EU_WEST,Delivered,47.15,59.35
PKG-002004,Zurich,Tirana,EU_NORTH,In-Transit,22.43,84.95
PKG-002005,Barcelona,Amsterdam,EU_WEST,In-Transit,68.43,65.55
PKG-002006,Budapest,Barcelona,EU_SOUTH,Delayed,26.66,61.58
PKG-002007,Budapest,Geneva,EU_WEST,Delivered,37.01,154.85
PKG-002008,Zurich,Stockholm,EU_NORTH,Delivered,26.96,101.3
PKG-002009,Gdańsk,Frankfurt,EU_WEST,Delivered,67.2,134.16
PKG-002010,Plovdiv,Sarajevo,EU_NORTH,In-Transit,25.28,47.75
PKG-002011,Valencia,Oslo,EU_NORTH,Delivered,46.95,78.85
PKG-002012,Dublin,Tallinn,EU_NORTH,Delayed,49.71,158.7
PKG-002013,Munich,Amsterdam,EU_WEST,Delayed,64.66,176.83
PKG-002014,Barcelona,Copenhagen,EU_NORTH,In-Transit,11.3,67.71
PKG-002015,Hamburg,Geneva,EU_WEST,In-Transit,43.44,156.57
PKG-002016,Barcelona,Cologne,EU_WEST,In-Transit,24.4,40.54
PKG-002017,Kraków,Copenhagen,EU_NORTH,In-Transit,37.19,93.87
PKG-002018,Helsinki,Madrid,EU_SOUTH,Delivered,60.21,134.15
PKG-002019,Budapest,Sofia,EU_NORTH,In-Transit,41.31,104.26
PKG-002020,Skopje,Thessaloniki,EU_SOUTH,In-Transit,29.0,98.87
PKG-002021,Sarajevo,Ankara,EU_NORTH,Delivered,58.3,151.41
PKG-002022,Cologne,London,EU_WEST,Delivered,27.29,52.09
PKG-002023,Gdańsk,Istanbul,EU_NORTH,Delivered,35.68,50.86
PKG-002024,Berlin,Warsaw,EU_NORTH,Delivered,27.22,129.56
PKG-002025,Gothenburg,Bratislava,EU_NORTH,In-Transit,11.02,116.26
PKG-002026,Manchester,Turin,EU_SOUTH,Delivered,62.13,64.01
PKG-002027,Basel,Barcelona,EU_SOUTH,In-Transit,28.47,31.86
PKG-002028,Prague,Marseille,EU_WEST,Delivered,52.68,128.81
PKG-002029,Kaunas,Seville,EU_SOUTH,Delivered,2.51,50.46
PKG-002030,Manchester,Munich,EU_WEST,In-Transit,1.18,105.23
PKG-002031,Valencia,Rome,EU_SOUTH,Delayed,35.36,51.37
PKG-002032,Oslo,Vilnius,EU_NORTH,Delayed,31.01,71.34
PKG-002033,Rotterdam,Stockholm,EU_NORTH,Delayed,8.57,18.98
PKG-002034,Paris,Porto,EU_SOUTH,In-Transit,37.87,37.99
PKG-002035,Bratislava,Podgorica,EU_NORTH,Delayed,53.43,80.88
PKG-002036,Tartu,Bergen,EU_NORTH,Delivered,53.27,100.62
PKG-002037,Dublin,Cologne,EU_WEST,Delivered,39.23,155.2
PKG-002038,Florence,Bucharest,EU_NORTH,Delivered,46.52,70.31
PKG-002039,Istanbul,Munich,EU_WEST,In-Transit,61.29,112.81
PKG-002040,Bucharest,Brno,EU_NORTH,Delayed,12.57,111.59
PKG-002041,Plovdiv,Milan,EU_SOUTH,In-Transit,20.43,34.39
PKG-002042,Helsinki,Antwerp,EU_WEST,Delivered,18.15,39.46
PKG-002043,Hamburg,Florence,EU_SOUTH,In-Transit,44.88,133.43
PKG-002044,Milan,Podgorica,EU_NORTH,Delivered,15.33,129.03
PKG-002045,Dublin,Frankfurt,EU_WEST,Delayed,73.26,134.55
PKG-002046,Kaunas,Lyon,EU_WEST,In-Transit,3.84,18.95
PKG-002047,Rotterdam,Kraków,EU_NORTH,Delayed,56.44,167.52
PKG-002048,Milan,Copenhagen,EU_NORTH,Delivered,56.45,139.57
PKG-002049,Vienna,Helsinki,EU_NORTH,Delivered,30.69,119.56
PKG-002050,Tartu,Valencia,EU_SOUTH,In-Transit,2.02,101.75
PKG-002051,Paris,Gothenburg,EU_NORTH,Delivered,12.3,96.84
PKG-002052,Cologne,Thessaloniki,EU_SOUTH,Delayed,66.36,157.8
PKG-002053,Barcelona,Seville,EU_SOUTH,Delayed,74.51,128.03
PKG-002054,Novi Sad,Tampere,EU_NORTH,In-Transit,33.7,48.89
PKG-002055,Gdańsk,Zagreb,EU_NORTH,Delayed,3.24,92.79
PKG-002056,Budapest,London,EU_WEST,Delivered,15.86,91.23
PKG-002057,Valencia,Izmir,EU_NORTH,Delivered,47.18,104.31
PKG-002058,Barcelona,Bergen,EU_NORTH,Delivered,41.15,155.75
PKG-002059,Tallinn,Vienna,EU_WEST,In-Transit,34.25,53.98
PKG-002060,Seville,Hamburg,EU_WEST,Delivered,21.19,66.11
PKG-002061,Munich,Porto,EU_SOUTH,In-Transit,53.37,105.15
PKG-002062,Birmingham,Split,EU_NORTH,Delivered,48.86,62.88
PKG-002063,Izmir,Riga,EU_NORTH,In-Transit,3.21,110.31
PKG-002064,Cluj-Napoca,Luxembourg City,EU_WEST,Delayed,33.2,94.22
PKG-002065,Copenhagen,Prague,EU_NORTH,In-Transit,6.49,59.6
